Optimized (L/D=132.24)
 0.791328  0.000000
 0.799831  0.000000
 0.808200  0.000000
 0.816432  0.000000
 0.824524  0.000000
 0.832471  0.000000
 0.840270  0.000000
 0.847919  0.000000
 0.855412  0.000000
 0.862748  0.000000
 0.869922  0.000000
 0.876932  0.000000
 0.883774  0.000000
 0.890446  0.000000
 0.896944  0.000000
 0.903266  0.000000
 0.909408  0.000000
 0.915368  0.000000
 0.921144  0.000000
 0.926733  0.000000
 0.932132  0.000000
 0.937338  0.000000
 0.942351  0.000000
 0.947166  0.000000
 0.951783  0.000000
 0.956199  0.000000
 0.960412  0.000000
 0.964421  0.000000
 0.968223  0.000000
 0.971817  0.000000
 0.975201  0.000000
 0.978374  0.000000
 0.981335  0.000000
 0.984081  0.000000
 0.986612  0.000000
 0.988927  0.000000
 0.991025  0.000000
 0.992904  0.000000
 0.994564  0.000000
 0.996004  0.000000
 0.997224  0.000000
 0.998223  0.000000
 0.999000  0.000000
 0.999556  0.000000
 0.999889  0.000000
 1.000000  0.000000
